#,Job_ID,Reserved,v1: Lighting Electricity [kWh],s1: Electricity [kWh],s1: normalized,t1: Heating [kWh],t2: Cooling [kWh]
0,LHS-000259,,51790.75199999999,133193.808,0.11064602666666663,55726.638209065284,46325.74539272333
0,LHS-000430,,84981.31199999999,199362.5055,0.3312083516666667,59065.77653547028,58634.2317092225
0,LHS-000431,,35195.472,71360.433,0.0,148570.8512060097,12727.479185179474
0,LHS-000626,,63350.352,147100.788,0.15700262666666667,32764.242868469722,98210.88733528304
0,LHS-000432,,33473.232,96862.698,0.0,86833.83190439362,9702.010895792695
0,LHS-000627,,84981.31199999999,143765.3205,0.14588440166666666,131541.36764491917,27171.790920964642
0,LHS-000433,,18600.192,110362.338,0.03454112666666668,58224.31646746417,59510.56537360889
0,LHS-000628,,78288.912,162039.348,0.20679782666666666,3463.1518922222776,190270.5960846722
0,LHS-000250,,35626.032,128561.868,0.09520622666666667,82392.63856007889,14060.202569193445
0,LHS-000434,,78288.912,121317.40800000001,0.0710580266666667,63505.28586509222,34962.8304042375
0,LHS-000629,,84981.31199999999,189003.41549999997,0.29667805166666655,42074.72645253389,52355.024548251946
0,LHS-000251,,51790.75199999999,143552.89800000002,0.14517632666666672,56524.976099542226,32954.64713204528
0,LHS-000435,,52436.592,145372.428,0.1512414266666667,45168.58563793222,95714.06043005639
0,LHS-000252,,18815.472,111751.308,0.039171026666666685,32465.036010680553,32920.29738304055
0,LHS-000436,,35195.472,104338.5705,0.014461901666666672,30405.96081607917,22671.555590703832
0,LHS-000253,,63350.352,126739.818,0.08913272666666666,63442.83593314278,18346.673285615805
0,LHS-000437,,84981.31199999999,166384.368,0.22128122666666664,69515.00045249666,34392.38942157861
0,LHS-000254,,69247.152,116358.04800000001,0.0545268266666667,61840.07426443389,62200.8444106475
0,LHS-000438,,51790.75199999999,133193.808,0.11064602666666663,103578.571204925,30339.641076274725
0,LHS-000063,,51790.75199999999,155812.85549999998,0.1860428516666666,48350.66490986278,50208.39023731917
0,LHS-000643,,48411.791999999994,132162.228,0.10720742666666667,31746.799906620276,54779.44636331028
0,LHS-000062,,18600.192,100003.248,1.0826666666689561E-5,51614.85903727805,86422.92567878749
0,LHS-000642,,18600.192,54765.153000000006,0.0,73858.34855515139,20651.362787898168
0,LHS-000061,,86057.712,201906.01799999998,0.3396867266666666,61169.23908033472,47550.58223102278
0,LHS-000641,,52436.592,168284.898,0.22761632666666662,16057.895852979638,67922.82346367583
0,LHS-000060,,68386.03199999999,160148.17799999999,0.20049392666666663,21928.908206431304,61820.753513175834
0,LHS-000439,,93227.472,156616.938,0.18872312666666666,139244.81861732138,30875.817461629726
0,LHS-000640,,51790.75199999999,143552.89800000002,0.14517632666666672,44768.480703905836,32777.36045946528
0,LHS-000067,,84981.31199999999,131505.363,0.1050178766666667,64811.116939698055,44377.97149024166
0,LHS-000647,,51790.75199999999,98314.803,0.0,270341.4580526128,10076.97739672036
0,LHS-000066,,18534.672000000002,61563.168000000005,0.0,72971.19024661722,26629.4224182975
0,LHS-000646,,35195.472,149576.66549999997,0.16525555166666658,130335.13040911387,30662.469088624446
0,LHS-000065,,51790.75199999999,110574.7605,0.03524920166666668,157026.43939931167,8689.529321015085
0,LHS-000645,,48411.791999999994,132162.228,0.10720742666666667,62948.64682585083,57642.16295923694
0,LHS-000064,,33473.232,76501.728,0.0,35473.701541338334,88602.76699836027
0,LHS-000644,,51790.75199999999,98314.803,0.0,112358.0467787464,29053.070750327777
0,LHS-000830,,84981.31199999999,143765.3205,0.14588440166666666,63839.44499279139,76911.47506652
0,LHS-000069,,68386.03199999999,149789.088,0.16596362666666664,68407.43277681917,27056.521189561696
0,LHS-000068,,93227.472,115894.998,0.05298332666666669,107108.77645907,52172.423332848055
0,LHS-000834,,33473.232,56140.758,0.0,40264.026105839446,10415.39193947439
0,LHS-000833,,51790.75199999999,155812.85549999998,0.1860428516666666,31098.085422459448,50065.49744305611
0,LHS-000832,,101576.59199999999,205598.69549999997,0.3519956516666666,18259.970133582916,59156.95690644666
0,LHS-000831,,18815.472,65926.368,0.0,102179.77207397444,13881.585110855722
0,LHS-000826,,35195.472,126957.618,0.08985872666666668,78545.57218367807,12801.587335250695
0,LHS-000268,,68386.03199999999,182767.2255,0.27589075166666666,71734.42426723028,61539.18414112777
0,LHS-000827,,52436.592,145372.428,0.1512414266666667,93653.35056181611,20267.795712098836
0,LHS-000269,,63350.352,126739.818,0.08913272666666666,44389.32046968333,22623.75956348186
0,LHS-000824,,101576.59199999999,170719.6905,0.23573230166666664,37173.80209960195,70747.57827231639
0,LHS-000266,,101576.59199999999,170719.6905,0.23573230166666664,33003.06082013834,43551.901736431115
0,LHS-000825,,48411.791999999994,132162.228,0.10720742666666667,12715.822197339083,111717.44563231694
0,LHS-000267,,18534.672000000002,61563.168000000005,0.0,53930.491355834725,57137.38012826528
0,LHS-000440,,84981.31199999999,143765.3205,0.14588440166666666,132492.6431908275,57073.44318055055
0,LHS-000441,,84981.31199999999,121146.273,0.07048757666666668,47908.01134137,15661.55639807489
0,LHS-000828,,35195.472,149576.66549999997,0.16525555166666658,67101.93505779194,17950.675093921975
0,LHS-000829,,101576.59199999999,137741.553,0.1258051766666667,81393.73242728111,16332.099997243751
0,LHS-000260,,86057.712,133168.608,0.11056202666666669,58305.03551438166,22411.42470023867
0,LHS-000444,,101576.59199999999,182979.648,0.27659882666666663,2651.673235795292,116622.66036796082
0,LHS-000639,,84981.31199999999,154124.4105,0.18041470166666665,38304.12396663889,78265.40250337138
0,LHS-000261,,35195.472,139217.5755,0.13072525166666668,66502.82503630721,27060.45934285772
0,LHS-000445,,48411.791999999994,111801.258,0.03933752666666667,66155.53488506333,24487.154668339164
0,LHS-000442,,48411.791999999994,111801.258,0.03933752666666667,99695.63098557248,22051.93759513742
0,LHS-000637,,68386.03199999999,160148.17799999999,0.20049392666666663,56324.8066517275,52743.41597267167
0,LHS-000443,,35195.472,126957.618,0.08985872666666668,43286.26294718556,24715.835276807167
0,LHS-000638,,52436.592,122459.958,0.07486652666666667,21004.831714604446,44799.22374432889
0,LHS-000264,,52436.592,145372.428,0.1512414266666667,62630.78222059722,24201.42250951775
0,LHS-000448,,101576.59199999999,215957.7855,0.38652595166666665,27384.473183592,56365.87131983333
0,LHS-000265,,63350.352,106378.848,0.02126282666666666,120875.47611484388,22102.472181576497
0,LHS-000449,,101576.59199999999,148100.643,0.1603354766666667,144139.2983214925,21878.01893650636
0,LHS-000262,,18534.672000000002,41202.198000000004,0.0,117544.95159310944,35920.0509284975
0,LHS-000446,,69247.152,162182.98799999998,0.2072766266666666,124026.02634637222,32627.2626181025
0,LHS-000263,,63350.352,86017.878,0.0,164457.39093720054,35757.068857121114
0,LHS-000447,,93227.472,156616.938,0.18872312666666666,36742.92535493222,39364.750207150835
0,LHS-000032,,52436.592,145372.428,0.1512414266666667,192530.2844736536,34998.96903637222
0,LHS-000656,,93227.472,156616.938,0.18872312666666666,15690.214079394362,127389.65858832776
0,LHS-000031,,18600.192,87743.2905,0.0,56893.14392786334,62990.20389324583
0,LHS-000655,,18600.192,132981.3855,0.10993795166666669,53659.25700354695,70843.98958676528
0,LHS-000034,,68386.03199999999,114910.083,0.04970027666666666,154907.8923727242,16612.371284551446
0,LHS-000658,,86057.712,178993.54799999998,0.2633118266666666,71839.20483206473,35682.449938446385
0,LHS-000033,,51790.75199999999,120933.8505,0.06977950166666667,24932.276876780168,43139.57652854945
0,LHS-000657,,101576.59199999999,182979.648,0.27659882666666663,84017.55334685667,42986.67484211417
0,LHS-000652,,51790.75199999999,166171.94549999997,0.22057315166666658,96631.40373995333,27736.992317449443
0,LHS-000651,,52436.592,122459.958,0.07486652666666667,124196.78718993222,43495.40373703083
0,LHS-000030,,101576.59199999999,205598.69549999997,0.3519956516666666,27494.627337715807,59453.8765434625
0,LHS-000654,,86057.712,156081.07799999998,0.1869369266666666,24752.66126597364,90232.07816710195
0,LHS-000653,,93227.472,136255.968,0.12085322666666665,35878.96858957639,35934.484384246665
0,LHS-000865,,48411.791999999994,132162.228,0.10720742666666667,39789.586410325835,48152.24682344972
0,LHS-000864,,51790.75199999999,87955.713,0.0,142223.99308800334,13270.527807019724
0,LHS-000039,,52436.592,168284.898,0.22761632666666662,64618.66779985861,66594.85957326445
0,LHS-000867,,84981.31199999999,189003.41549999997,0.29667805166666655,35877.530950096945,70449.6830959664
0,LHS-000650,,102868.272,172891.63799999998,0.2429721266666666,123950.08197205109,32300.067446784724
0,LHS-000866,,68386.03199999999,137529.1305,0.12509710166666665,80866.44842921472,57491.57877443889
0,LHS-000861,,63350.352,86017.878,0.0,49964.3754219275,40631.051594621946
0,LHS-000036,,93227.472,115894.998,0.05298332666666669,68877.37757630862,22152.641212729337
0,LHS-000035,,78288.912,162039.348,0.20679782666666666,10476.710069191167,61088.57249523751
0,LHS-000860,,84981.31199999999,176743.45799999998,0.2558115266666666,68644.63174719666,38436.821051861945
0,LHS-000038,,51790.75199999999,98314.803,0.0,154215.02239459168,17316.968221301475
0,LHS-000863,,35195.472,71360.433,0.0,208846.53480226584,4486.806350514389
0,LHS-000037,,102868.272,149979.16799999998,0.1665972266666666,54925.6000286325,35407.94660761194
0,LHS-000862,,102868.272,195804.10799999998,0.3193470266666666,28619.05664120111,56576.71950185055
0,LHS-000237,,52436.592,122459.958,0.07486652666666667,49740.491126090834,28656.628402704722
0,LHS-000450,,86057.712,201906.01799999998,0.3396867266666666,115293.93251808362,33323.11321646806
0,LHS-000238,,18600.192,65124.243,0.0,27199.68281497953,20127.230792997612
0,LHS-000451,,68386.03199999999,149789.088,0.16596362666666664,109634.16841492834,29474.082263421948
0,LHS-000239,,33473.232,56140.758,0.0,112297.23383181638,4009.841675716861
0,LHS-000452,,51790.75199999999,143552.89800000002,0.14517632666666672,121972.61481296888,19456.741567202695
0,LHS-000233,,69247.152,185095.45799999998,0.2836515266666666,84986.03363844917,31745.31233690361
0,LHS-000857,,18600.192,65124.243,0.0,113143.16900587945,6475.733332738334
0,LHS-000234,,84981.31199999999,154124.4105,0.18041470166666665,82469.5694831222,23924.273448120053
0,LHS-000858,,86057.712,201906.01799999998,0.3396867266666666,37445.170020886944,62858.31088163473
0,LHS-000235,,48411.791999999994,71079.318,0.0,181732.15387963608,2938.044732168528
0,LHS-000859,,63350.352,147100.788,0.15700262666666667,56958.44531807111,26481.83090191739
0,LHS-000236,,18534.672000000002,61563.168000000005,0.0,111815.13251877611,22017.36223755639
0,LHS-000457,,33473.232,96862.698,0.0,74559.87159636222,17389.846220157557
0,LHS-000458,,84981.31199999999,154124.4105,0.18041470166666665,21006.637347855805,69597.52554639083
0,LHS-000230,,18815.472,111751.308,0.039171026666666685,84940.1680688489,26794.29674625289
0,LHS-000459,,102868.272,172891.63799999998,0.2429721266666666,13183.975516568222,76710.84915905444
0,LHS-000231,,68386.03199999999,137529.1305,0.12509710166666665,132334.02617652252,23880.886969429914
0,LHS-000232,,93227.472,136255.968,0.12085322666666665,54185.99733850389,61618.37600560028
0,LHS-000648,,18815.472,88838.838,0.0,79150.12948385833,22908.575995970612
0,LHS-000453,,63350.352,86017.878,0.0,76016.84854412083,27239.042367049
0,LHS-000649,,35195.472,149576.66549999997,0.16525555166666658,168930.87367670887,12793.984283897862
0,LHS-000454,,35195.472,126957.618,0.08985872666666668,198418.66577281,8358.904859154029
0,LHS-000455,,84981.31199999999,121146.273,0.07048757666666668,96789.62653648779,29369.819051780833
0,LHS-000456,,33473.232,56140.758,0.0,91701.66525393583,8819.07939245686
0,LHS-000669,,18600.192,65124.243,0.0,41648.74470784305,27244.628004722723
0,LHS-000045,,33473.232,117223.668,0.057412226666666684,18836.18032640636,42430.54902829528
0,LHS-000668,,69247.152,139270.518,0.1309017266666667,54493.25760441917,32741.001551803056
0,LHS-000044,,35626.032,151474.338,0.17158112666666664,80390.94993889333,26348.934099026363
0,LHS-000667,,63350.352,126739.818,0.08913272666666666,52091.51328889417,58137.07933647333
0,LHS-000043,,86057.712,156081.07799999998,0.1869369266666666,112165.2439838886,19744.716895504414
0,LHS-000666,,35195.472,149576.66549999997,0.16525555166666658,91101.23714770473,49542.02477650028
0,LHS-000042,,35195.472,81719.523,0.0,60262.10105199695,37348.30587290583
0,LHS-000665,,93227.472,115894.998,0.05298332666666669,45108.81085342333,85380.19078458639
0,LHS-000041,,93227.472,176977.908,0.25659302666666667,11642.157509242415,83131.74420290695
0,LHS-000664,,35626.032,105649.398,0.01883132666666667,75408.34625016389,38860.08184331778
0,LHS-000040,,35195.472,116598.528,0.05532842666666669,120321.75925536083,13521.663382676554
0,LHS-000663,,68386.03199999999,182767.2255,0.27589075166666666,111668.26997789778,36089.578238758055
0,LHS-000662,,101576.59199999999,193338.73799999998,0.3111291266666666,185747.60627207332,28499.473193457503
0,LHS-000661,,51790.75199999999,87955.713,0.0,98766.41865160778,6717.471817487472
0,LHS-000856,,84981.31199999999,199362.5055,0.3312083516666667,39788.80024763639,34201.59914746472
0,LHS-000660,,52436.592,168284.898,0.22761632666666662,44146.81357195695,33365.695447335005
0,LHS-000855,,68386.03199999999,160148.17799999999,0.20049392666666663,102050.46493358722,27801.692812154724
0,LHS-000854,,84981.31199999999,176743.45799999998,0.2558115266666666,42591.71287580527,33029.09994098028
0,LHS-000853,,48411.791999999994,71079.318,0.0,66913.29776642473,7761.1284444293615
0,LHS-000049,,48411.791999999994,71079.318,0.0,92520.6968307525,11057.74183032325
0,LHS-000852,,84981.31199999999,143765.3205,0.14588440166666666,57511.281904989446,51288.365352459994
0,LHS-000048,,18815.472,134663.778,0.11554592666666663,143291.936146075,12204.141851589668
0,LHS-000851,,52436.592,99547.488,0.0,142050.7740111972,6047.326560678973
0,LHS-000047,,84981.31199999999,199362.5055,0.3312083516666667,37500.09497403139,78016.47114095945
0,LHS-000850,,18600.192,122622.29550000001,0.07540765166666669,49175.02231110333,71140.53673687804
0,LHS-000046,,51790.75199999999,87955.713,0.0,22204.556514730197,34098.19359233527
0,LHS-000462,,48411.791999999994,132162.228,0.10720742666666667,76423.00393111333,23035.76262661161
0,LHS-000463,,86057.712,178993.54799999998,0.2633118266666666,22749.037455877053,88277.38322536445
0,LHS-000460,,18534.672000000002,102285.10800000001,0.007617026666666691,120919.79083863583,24631.11330895242
0,LHS-000248,,101576.59199999999,137741.553,0.1258051766666667,17691.514305530363,75420.70361810306
0,LHS-000461,,69247.152,139270.518,0.1309017266666667,116912.41498763724,45610.509731135
0,LHS-000249,,48411.791999999994,71079.318,0.0,82954.8810776878,5430.133575990945
0,LHS-000246,,101576.59199999999,160360.6005,0.20120200166666666,60881.43859878583,33324.3601445675
0,LHS-000848,,52436.592,99547.488,0.0,37187.11676391861,31024.74726801611
0,LHS-000247,,84981.31199999999,199362.5055,0.3312083516666667,27847.373524366667,81388.52815390112
0,LHS-000849,,35195.472,116598.528,0.05532842666666669,8447.086646622305,61117.647015225004
0,LHS-000244,,102868.272,218716.57799999998,0.3957219266666666,25192.85969803447,126615.46447619055
0,LHS-000846,,63350.352,126739.818,0.08913272666666666,156799.8955751614,24730.95579464489
0,LHS-000245,,84981.31199999999,143765.3205,0.14588440166666666,17538.540704074334,51236.79665844028
0,LHS-000847,,35195.472,149576.66549999997,0.16525555166666658,53058.69814014972,63183.62521371389
0,LHS-000242,,93227.472,176977.908,0.25659302666666667,26423.008414714248,74954.17763325473
0,LHS-000243,,51790.75199999999,110574.7605,0.03524920166666668,78384.63574463224,39263.240794312784
0,LHS-000468,,68386.03199999999,149789.088,0.16596362666666664,144948.9571569586,31458.817983430275
0,LHS-000240,,101576.59199999999,137741.553,0.1258051766666667,10891.640651943668,121240.72061944196
0,LHS-000469,,18815.472,88838.838,0.0,160101.06641531526,12825.224156704278
0,LHS-000241,,18534.672000000002,81924.138,0.0,59684.154261305004,25022.713432974942
0,LHS-000466,,35626.032,151474.338,0.17158112666666664,159410.3131418617,33306.97709423028
0,LHS-000467,,78288.912,141678.378,0.13892792666666665,62285.933217017504,32036.6119430325
0,LHS-000659,,18534.672000000002,41202.198000000004,0.0,204890.05747032835,7667.1351602432505
0,LHS-000464,,102868.272,218716.57799999998,0.3957219266666666,46185.89802935222,49732.778168148056
0,LHS-000465,,35626.032,82736.928,0.0,15619.41311324778,42267.79454529501
0,LHS-000092,,68386.03199999999,182767.2255,0.27589075166666666,49786.6046793075,59333.28957577306
0,LHS-000091,,51790.75199999999,87955.713,0.0,98279.82252029056,41830.86206079028
0,LHS-000090,,18600.192,54765.153000000006,0.0,56316.04258117055,32707.760780373053
0,LHS-000879,,63350.352,86017.878,0.0,52708.16474944166,84625.58487412777
0,LHS-000884,,102868.272,195804.10799999998,0.3193470266666666,56148.93122143472,37608.25716602028
0,LHS-000885,,68386.03199999999,137529.1305,0.12509710166666665,144519.881094835,24763.565843360473
0,LHS-000882,,101576.59199999999,148100.643,0.1603354766666667,24721.931231626695,89931.60169025917
0,LHS-000883,,86057.712,133168.608,0.11056202666666669,49556.90411164528,34735.43920257833
0,LHS-000888,,35195.472,71360.433,0.0,52397.14901275306,33393.71496328278
0,LHS-000889,,101576.59199999999,205598.69549999997,0.3519956516666666,4400.1494110115,119406.39070492389
0,LHS-000886,,33473.232,76501.728,0.0,53174.52770663639,17432.888273219305
0,LHS-000887,,101576.59199999999,215957.7855,0.38652595166666665,16089.239433335084,88486.27933511333
0,LHS-000095,,68386.03199999999,127170.0405,0.09056680166666668,21895.075896173996,80806.18144143418
0,LHS-000096,,68386.03199999999,127170.0405,0.09056680166666668,45763.119625019164,26596.093425385086
0,LHS-000093,,63350.352,147100.788,0.15700262666666667,141586.70252751026,19941.676430564974
0,LHS-000094,,48411.791999999994,91440.288,0.0,97715.87771136445,6698.60628811925
0,LHS-000099,,78288.912,141678.378,0.13892792666666665,199403.2384142053,31706.457630033885
0,LHS-000880,,101576.59199999999,205598.69549999997,0.3519956516666666,3389.0780314759163,202365.18132790472
0,LHS-000881,,52436.592,168284.898,0.22761632666666662,43771.775124366664,30898.282635591113
0,LHS-000097,,69247.152,116358.04800000001,0.0545268266666667,108639.48255151029,17629.315608136058
0,LHS-000098,,102868.272,218716.57799999998,0.3957219266666666,179698.60888642474,32172.86197128
0,LHS-000869,,52436.592,145372.428,0.1512414266666667,170195.75406453252,17249.483149144085
0,LHS-000868,,68386.03199999999,127170.0405,0.09056680166666668,59308.40851016194,65242.48348404611
0,LHS-000871,,18815.472,65926.368,0.0,77424.37203244305,24922.94169526628
0,LHS-000872,,101576.59199999999,215957.7855,0.38652595166666665,33917.01691770834,90127.37113817417
0,LHS-000873,,93227.472,176977.908,0.25659302666666667,46883.97411529028,86636.59361497585
0,LHS-000874,,35195.472,104338.5705,0.014461901666666672,58606.059452475005,24478.262509370277
0,LHS-000875,,68386.03199999999,104550.993,0.015169976666666673,98187.04321571473,36772.565444123335
0,LHS-000876,,63350.352,147100.788,0.15700262666666667,34940.09790414333,44043.05248474944
0,LHS-000877,,51790.75199999999,166171.94549999997,0.22057315166666658,44693.711234619725,42015.52031198639
0,LHS-000878,,93227.472,136255.968,0.12085322666666665,82453.41581606778,64305.17215574501
0,LHS-000600,,93227.472,176977.908,0.25659302666666667,111579.36340169443,20955.188948666804
0,LHS-000601,,68386.03199999999,149789.088,0.16596362666666664,67629.93100784639,23078.843453338723
0,LHS-000602,,93227.472,176977.908,0.25659302666666667,1768.0283149681388,168731.5144589303
0,LHS-000603,,68386.03199999999,137529.1305,0.12509710166666665,32969.448074032225,28307.007342271947
0,LHS-000870,,18600.192,65124.243,0.0,38266.35736571834,46561.27484386944
0,LHS-000070,,35626.032,105649.398,0.01883132666666667,162256.57372655752,22483.214612074305
0,LHS-000609,,78288.912,100956.43800000001,0.0031881266666666974,39189.19039295472,36603.25726518417
0,LHS-000608,,48411.791999999994,71079.318,0.0,73521.966363005,40465.03587486055
0,LHS-000607,,18600.192,110362.338,0.03454112666666668,20832.97204735775,50614.919899155284
0,LHS-000606,,51790.75199999999,87955.713,0.0,91959.48081294805,24426.738695523833
0,LHS-000605,,51790.75199999999,143552.89800000002,0.14517632666666672,64240.047960131385,31608.96716869139
0,LHS-000604,,102868.272,172891.63799999998,0.2429721266666666,110802.60916056806,69158.50036274806
0,LHS-000079,,68386.03199999999,160148.17799999999,0.20049392666666663,27273.995678188694,51605.835483995834
0,LHS-000613,,101576.59199999999,170719.6905,0.23573230166666664,86913.45276671722,44474.82466589944
0,LHS-000077,,101576.59199999999,160360.6005,0.20120200166666666,33581.218263991665,58409.35035590806
0,LHS-000614,,35195.472,93979.4805,0.0,94780.05750494417,43077.933178768886
0,LHS-000078,,35626.032,82736.928,0.0,80998.37646788999,15398.312690268694
0,LHS-000611,,63350.352,106378.848,0.02126282666666666,53158.76628496222,13732.622857252638
0,LHS-000075,,35195.472,126957.618,0.08985872666666668,74578.39753985917,23261.74198316636
0,LHS-000612,,48411.791999999994,71079.318,0.0,99728.29952864723,7813.214350539583
0,LHS-000076,,18600.192,110362.338,0.03454112666666668,85456.67232744166,23779.790370036084
0,LHS-000073,,63350.352,147100.788,0.15700262666666667,33617.38434930611,50682.808132593615
0,LHS-000610,,63350.352,126739.818,0.08913272666666666,97941.76237552584,47964.863193618614
0,LHS-000074,,63350.352,147100.788,0.15700262666666667,4672.3916010328885,155769.45660524914
0,LHS-000071,,68386.03199999999,182767.2255,0.27589075166666666,55996.71490226194,75048.82237330527
0,LHS-000072,,86057.712,178993.54799999998,0.2633118266666666,21679.293948912862,86357.85187502306
0,LHS-000619,,18600.192,110362.338,0.03454112666666668,81091.00310686194,26312.410973587168
0,LHS-000081,,86057.712,178993.54799999998,0.2633118266666666,37619.40306737861,66584.88610116307
0,LHS-000080,,78288.912,141678.378,0.13892792666666665,21924.392668358192,121167.35598759944
0,LHS-000616,,102868.272,149979.16799999998,0.1665972266666666,167820.51012997553,22338.039488594804
0,LHS-000615,,101576.59199999999,148100.643,0.1603354766666667,91401.86118245417,35319.63787550944
0,LHS-000618,,86057.712,133168.608,0.11056202666666669,31378.353996992777,46123.67569287528
0,LHS-000617,,35626.032,82736.928,0.0,52045.12792129584,52939.53658144528
0,LHS-000897,,68386.03199999999,114910.083,0.04970027666666666,53409.444181308885,15783.633747261805
0,LHS-000898,,84981.31199999999,166384.368,0.22128122666666664,18821.275703284697,111542.42104967
0,LHS-000899,,35195.472,149576.66549999997,0.16525555166666658,14549.853186604527,62584.87885490638
0,LHS-000893,,68386.03199999999,114910.083,0.04970027666666666,118109.37165016083,13079.111433569416
0,LHS-000894,,51790.75199999999,143552.89800000002,0.14517632666666672,4958.422555901027,129647.98588882167
0,LHS-000895,,86057.712,178993.54799999998,0.2633118266666666,67937.03302899945,36328.9525184
0,LHS-000896,,18815.472,134663.778,0.11554592666666663,111409.01509117807,36792.67184432222
0,LHS-000622,,51790.75199999999,133193.808,0.11064602666666663,93538.03001148943,20850.85072988539
0,LHS-000086,,68386.03199999999,149789.088,0.16596362666666664,54848.21761269278,38080.153099095274
0,LHS-000623,,78288.912,100956.43800000001,0.0031881266666666974,76951.94934077084,34935.54543647195
0,LHS-000087,,68386.03199999999,182767.2255,0.27589075166666666,11391.201307259724,61646.37431853555
0,LHS-000890,,63350.352,86017.878,0.0,119243.08935981445,5586.850613321916
0,LHS-000624,,78288.912,100956.43800000001,0.0031881266666666974,62365.940956146114,74625.05720142639
0,LHS-000088,,18600.192,110362.338,0.03454112666666668,54204.1881873975,29698.436636273054
0,LHS-000891,,68386.03199999999,182767.2255,0.27589075166666666,5414.002599427445,97834.5115540514
0,LHS-000625,,18600.192,54765.153000000006,0.0,89557.22544433527,27001.927346339027
0,LHS-000089,,33473.232,96862.698,0.0,60595.19676396583,20178.44477276711
0,LHS-000892,,102868.272,172891.63799999998,0.2429721266666666,49025.32617843278,59908.92091401222
0,LHS-000082,,78288.912,100956.43800000001,0.0031881266666666974,60204.6720643625,19274.177430956526
0,LHS-000083,,51790.75199999999,98314.803,0.0,162972.04052232613,6000.270761226694
0,LHS-000620,,69247.152,162182.98799999998,0.2072766266666666,56853.611385045835,46075.63383300167
0,LHS-000084,,68386.03199999999,160148.17799999999,0.20049392666666663,15684.366287319499,48293.12521926639
0,LHS-000621,,18534.672000000002,102285.10800000001,0.007617026666666691,167428.50256641585,34481.652286795834
0,LHS-000085,,33473.232,76501.728,0.0,91482.25376454667,15879.497480991029
0,LHS-000221,,51790.75199999999,143552.89800000002,0.14517632666666672,54368.58263525278,78891.37371409748
0,LHS-000220,,18600.192,132981.3855,0.10993795166666669,130702.57657516528,10530.578259801638
0,LHS-000487,,69247.152,185095.45799999998,0.2836515266666666,121970.01744098224,38053.136438678055
0,LHS-000486,,33473.232,56140.758,0.0,20448.604693958947,21791.71407214111
0,LHS-000489,,63350.352,86017.878,0.0,125437.27498175944,4532.065091835472
0,LHS-000488,,84981.31199999999,131505.363,0.1050178766666667,74612.81550696639,59248.22467462389
0,LHS-000483,,52436.592,168284.898,0.22761632666666662,78324.8348482175,54970.25845268889
0,LHS-000227,,35626.032,128561.868,0.09520622666666667,59604.66626818666,32067.194230254165
0,LHS-000482,,101576.59199999999,148100.643,0.1603354766666667,23740.190027812805,60121.954300043886
0,LHS-000226,,63350.352,147100.788,0.15700262666666667,24411.41823570972,58535.575172743615
0,LHS-000485,,101576.59199999999,205598.69549999997,0.3519956516666666,145130.84328797917,34965.87192171361
0,LHS-000229,,68386.03199999999,182767.2255,0.27589075166666666,103487.60986631388,26872.151170606332
0,LHS-000484,,93227.472,136255.968,0.12085322666666665,27343.02614618753,37195.88853852389
0,LHS-000228,,35626.032,151474.338,0.17158112666666664,39409.016716811384,26801.867519701947
0,LHS-000223,,51790.75199999999,166171.94549999997,0.22057315166666658,147423.25816965417,12699.756205942833
0,LHS-000222,,18600.192,132981.3855,0.10993795166666669,38176.91348725277,45434.602267240276
0,LHS-000481,,48411.791999999994,132162.228,0.10720742666666667,149258.02344544666,17334.333711071806
0,LHS-000225,,101576.59199999999,215957.7855,0.38652595166666665,74199.27759936194,66183.45700393528
0,LHS-000480,,51790.75199999999,143552.89800000002,0.14517632666666672,19110.503004583443,45924.3153545975
0,LHS-000224,,18600.192,77384.2005,0.0,129258.02204055499,18872.623837678388
0,LHS-000219,,35195.472,116598.528,0.05532842666666669,77753.58457981334,58487.3244792525
0,LHS-000210,,18600.192,54765.153000000006,0.0,133987.93960916472,13588.007371735415
0,LHS-000479,,68386.03199999999,160148.17799999999,0.20049392666666663,78690.78986596304,16686.5434469565
0,LHS-000478,,63350.352,147100.788,0.15700262666666667,17812.575860779278,46474.79028545833
0,LHS-000477,,35195.472,71360.433,0.0,178160.89498700277,18348.187119539834
0,LHS-000476,,35195.472,126957.618,0.08985872666666668,70745.78510162639,53124.22450930361
0,LHS-000475,,35195.472,126957.618,0.08985872666666668,115685.40065038805,34331.04310454583
0,LHS-000474,,51790.75199999999,166171.94549999997,0.22057315166666658,74169.7765529264,22558.798850139305
0,LHS-000218,,48411.791999999994,71079.318,0.0,206126.6386925175,12134.374456509166
0,LHS-000473,,84981.31199999999,143765.3205,0.14588440166666666,76708.71566607278,48178.36546833806
0,LHS-000217,,35195.472,126957.618,0.08985872666666668,78581.43580756917,19485.70321341911
0,LHS-000472,,33473.232,56140.758,0.0,114604.57769390778,27095.124107788415
0,LHS-000216,,51790.75199999999,155812.85549999998,0.1860428516666666,65312.38678713916,46957.526371687774
0,LHS-000471,,35195.472,81719.523,0.0,145687.1095207275,7518.491110666249
0,LHS-000215,,84981.31199999999,176743.45799999998,0.2558115266666666,68913.04766682473,39189.56335051889
0,LHS-000470,,51790.75199999999,143552.89800000002,0.14517632666666672,78513.25011123055,28343.181528516114
0,LHS-000214,,101576.59199999999,215957.7855,0.38652595166666665,65610.08976958973,60083.030327084445
