#,Job_ID,WeatherFile, ModelFile, @@building_fabrics@@, @@orientation@@, @@glazing_ratio@@, @@glazing_coating@@, @@overhang@@, @@infiltration_rate@@, @@fresh_air@@, @@lighting_density@@, @@equipment_open@@, @@occupancy_open@@,Message, Warnings, Errors, Hours, Minutes, Seconds,c0: InteriorLights:Electricity [J](RunPeriod),c1: InteriorEquipment:Electricity [J](RunPeriod),c2: Heating:DistrictHeating [J](RunPeriod),c3: Cooling:DistrictCooling [J](RunPeriod)
343,LHS-000343,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,315,25, Reflective, Overhang,0.9,0.005,20,25,9,EnergyPlus Completed Successfully,2,0,0,0,12.23,3.10E+11,4.17E+11,1.01E+11,1.82E+11
344,LHS-000344,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,135,75, Non_reflective, Overhang,0.5,0.02,8,20,12,EnergyPlus Completed Successfully,2,0,0,0,11,1.28E+11,3.35E+11,3.48E+11,1.44E+11
345,LHS-000345,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,270,50, Non_reflective, Overhang,0.7,0.005,4,15,9,EnergyPlus Completed Successfully,2,0,0,0,10.92,6.77E+10,2.52E+11,1.52E+11,1.42E+11
346,LHS-000346,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,45,75, Reflective, Overhang,0.3,0.01,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,24.17,1.27E+11,3.74E+11,1.01E+11,2.16E+11
347,LHS-000347,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,315,25, Non_reflective, none,0.9,0.005,8,10,9,EnergyPlus Completed Successfully,2,0,0,0,11.04,1.28E+11,1.70E+11,2.41E+11,7.01E+10
348,LHS-000348,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,45,25, Reflective, Overhang,0.1,0.015,4,20,6,EnergyPlus Completed Successfully,2,0,0,0,13.09,6.70E+10,3.30E+11,3.16E+11,5.45E+10
349,LHS-000349,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,0,75, Reflective, none,0.3,0.01,20,15,6,EnergyPlus Completed Successfully,2,0,0,0,18.53,2.82E+11,1.55E+11,1.51E+11,2.13E+11
350,LHS-000350,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,315,25, Non_reflective, Overhang,0.3,0.015,24,20,9,EnergyPlus Completed Successfully,2,0,0,0,15.9,3.36E+11,2.28E+11,1.43E+11,1.43E+11
351,LHS-000351,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,270,50, Non_reflective, none,0.1,0.005,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,15.69,1.27E+11,3.74E+11,2.03E+10,4.40E+11
352,LHS-000352,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,90,75, Non_reflective, none,0.9,0.005,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,14.13,3.70E+11,3.35E+11,1.43E+11,3.41E+11
353,LHS-000353,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,0,25, Non_reflective, none,0.3,0.005,20,25,15,EnergyPlus Completed Successfully,2,0,0,0,13.75,3.10E+11,4.17E+11,1.46E+10,4.62E+11
354,LHS-000354,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,0,50, Non_reflective, none,0.7,0.005,16,15,9,EnergyPlus Completed Successfully,2,0,0,0,9.35,2.46E+11,2.49E+11,1.85E+11,1.68E+11
355,LHS-000355,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,0,25, Reflective, none,0.3,0.01,16,20,12,EnergyPlus Completed Successfully,2,0,0,0,10.4,2.49E+11,3.35E+11,1.24E+11,1.23E+11
356,LHS-000356,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,225,75, Non_reflective, Overhang,0.3,0.02,20,15,9,EnergyPlus Completed Successfully,2,0,0,0,11.64,3.06E+11,2.49E+11,5.68E+11,1.09E+11
357,LHS-000357,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,315,75, Non_reflective, none,0.3,0.005,4,20,9,EnergyPlus Completed Successfully,2,0,0,0,12.93,6.70E+10,2.93E+11,3.74E+11,1.80E+11
358,LHS-000358,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,90,50, Reflective, Overhang,0.9,0.015,12,10,9,EnergyPlus Completed Successfully,2,0,0,0,19.44,1.74E+11,8.16E+10,5.63E+11,1.84E+10
359,LHS-000359,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,225,25, Non_reflective, Overhang,0.3,0.02,16,20,9,EnergyPlus Completed Successfully,2,0,0,0,21.21,2.28E+11,2.28E+11,1.73E+11,1.12E+11
360,LHS-000360,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,315,25, Reflective, Overhang,0.1,0.01,4,20,12,EnergyPlus Completed Successfully,2,0,0,0,15.11,6.67E+10,2.28E+11,4.40E+11,2.28E+10
361,LHS-000361,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,0,75, Reflective, none,0.1,0.02,4,15,6,EnergyPlus Completed Successfully,2,0,0,0,10.88,6.70E+10,2.49E+11,5.44E+11,8.13E+10
362,LHS-000362,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,45,25, Reflective, Overhang,0.7,0.01,12,20,15,EnergyPlus Completed Successfully,2,0,0,0,15.64,1.86E+11,3.30E+11,1.49E+11,8.78E+10
363,LHS-000363,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,90,25, Non_reflective, Overhang,0.5,0.01,4,20,9,EnergyPlus Completed Successfully,2,0,0,0,17.25,6.70E+10,2.93E+11,2.13E+11,6.68E+10
364,LHS-000364,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,45,25, Reflective, none,0.5,0.02,4,15,15,EnergyPlus Completed Successfully,2,0,0,0,10.33,6.77E+10,2.52E+11,2.92E+11,3.94E+10
365,LHS-000365,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,90,75, Non_reflective, none,0.9,0.005,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,10.43,1.27E+11,4.12E+11,2.20E+11,2.22E+11
366,LHS-000366,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,45,75, Reflective, Overhang,0.1,0.01,16,20,12,EnergyPlus Completed Successfully,2,0,0,0,9.77,2.49E+11,3.35E+11,1.07E+11,2.12E+11
367,LHS-000367,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,270,50, Reflective, none,0.9,0.015,16,15,9,EnergyPlus Completed Successfully,2,0,0,0,17.78,2.46E+11,2.12E+11,3.47E+11,8.08E+10
368,LHS-000368,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,180,50, Non_reflective, none,0.5,0.01,12,15,15,EnergyPlus Completed Successfully,2,0,0,0,15.95,1.86E+11,2.12E+11,1.01E+11,2.37E+11
369,LHS-000369,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,135,50, Reflective, Overhang,0.1,0.01,24,20,6,EnergyPlus Completed Successfully,2,0,0,0,15.81,3.70E+11,3.35E+11,7.28E+10,2.54E+11
370,LHS-000370,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,315,50, Reflective, Overhang,0.3,0.005,20,15,6,EnergyPlus Completed Successfully,2,0,0,0,20.58,3.06E+11,2.12E+11,1.45E+11,1.29E+11
371,LHS-000371,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,135,25, Non_reflective, none,0.5,0.01,20,10,12,EnergyPlus Completed Successfully,2,0,0,0,10.2,3.06E+11,1.67E+11,9.87E+10,1.54E+11
372,LHS-000372,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,135,50, Reflective, Overhang,0.5,0.01,16,20,12,EnergyPlus Completed Successfully,2,0,0,0,15.88,2.28E+11,2.28E+11,1.31E+11,1.28E+11
373,LHS-000373,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,135,25, Non_reflective, none,0.1,0.015,12,20,12,EnergyPlus Completed Successfully,2,0,0,0,16.04,1.86E+11,2.93E+11,5.34E+10,2.06E+11
374,LHS-000374,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,225,75, Non_reflective, none,0.5,0.01,16,10,6,EnergyPlus Completed Successfully,2,0,0,0,13.43,2.28E+11,8.16E+10,3.30E+11,1.84E+11
375,LHS-000375,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,225,50, Reflective, Overhang,0.7,0.02,20,15,15,EnergyPlus Completed Successfully,2,0,0,0,15.29,2.82E+11,1.55E+11,3.94E+11,4.81E+10
376,LHS-000376,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,225,75, Non_reflective, none,0.7,0.02,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,13.39,1.27E+11,2.49E+11,4.52E+11,1.58E+11
377,LHS-000377,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,0,25, Non_reflective, none,0.5,0.005,4,15,9,EnergyPlus Completed Successfully,2,0,0,0,13.92,6.70E+10,2.12E+11,4.56E+11,3.99E+10
378,LHS-000378,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,225,75, Reflective, Overhang,0.1,0.005,24,10,9,EnergyPlus Completed Successfully,2,0,0,0,14.71,3.70E+11,1.70E+11,1.17E+11,1.73E+11
379,LHS-000379,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,135,25, Non_reflective, Overhang,0.9,0.01,4,15,9,EnergyPlus Completed Successfully,2,0,0,0,10.2,6.70E+10,2.49E+11,3.08E+11,4.54E+10
380,LHS-000380,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,45,75, Non_reflective, none,0.7,0.005,4,10,12,EnergyPlus Completed Successfully,2,0,0,0,20.2,6.67E+10,8.16E+10,2.22E+11,2.13E+11
381,LHS-000381,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,90,75, Non_reflective, Overhang,0.3,0.015,12,15,9,EnergyPlus Completed Successfully,2,0,0,0,17.42,1.74E+11,1.55E+11,1.56E+11,2.56E+11
382,LHS-000382,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,225,50, Non_reflective, Overhang,0.3,0.005,4,10,12,EnergyPlus Completed Successfully,2,0,0,0,10.92,6.77E+10,1.70E+11,8.45E+10,1.83E+11
383,LHS-000383,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,45,75, Reflective, none,0.3,0.01,16,10,12,EnergyPlus Completed Successfully,2,0,0,0,17.42,2.28E+11,8.16E+10,2.41E+11,1.19E+11
384,LHS-000384,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,270,50, Non_reflective, none,0.7,0.015,12,20,12,EnergyPlus Completed Successfully,2,0,0,0,11.38,1.86E+11,3.30E+11,1.91E+11,1.96E+11
385,LHS-000385,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,90,50, Reflective, none,0.7,0.005,20,15,9,EnergyPlus Completed Successfully,2,0,0,0,22.5,3.06E+11,2.12E+11,1.16E+11,1.67E+11
386,LHS-000386,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,90,75, Reflective, Overhang,0.5,0.015,16,15,6,EnergyPlus Completed Successfully,2,0,0,0,11.97,2.46E+11,2.49E+11,3.43E+11,1.15E+11
387,LHS-000387,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,270,50, Reflective, Overhang,0.9,0.02,4,15,15,EnergyPlus Completed Successfully,2,0,0,0,18.86,6.70E+10,2.12E+11,5.36E+11,2.23E+10
388,LHS-000388,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,315,50, Reflective, Overhang,0.9,0.015,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,23.62,1.27E+11,3.74E+11,3.94E+11,8.07E+10
389,LHS-000389,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,270,50, Non_reflective, none,0.5,0.02,20,25,6,EnergyPlus Completed Successfully,2,0,0,0,18.34,3.06E+11,3.74E+11,3.39E+11,2.14E+11
390,LHS-000390,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,0,50, Reflective, Overhang,0.3,0.005,4,15,6,EnergyPlus Completed Successfully,2,0,0,0,15.01,6.70E+10,2.49E+11,1.09E+11,1.22E+11
391,LHS-000391,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,90,75, Reflective, none,0.1,0.01,16,15,6,EnergyPlus Completed Successfully,2,0,0,0,13.52,2.49E+11,2.52E+11,1.18E+11,2.40E+11
392,LHS-000392,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,180,50, Reflective, none,0.9,0.005,12,10,9,EnergyPlus Completed Successfully,2,0,0,0,10.59,1.89E+11,1.70E+11,3.12E+11,7.31E+10
393,LHS-000393,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,270,75, Reflective, none,0.7,0.015,16,15,6,EnergyPlus Completed Successfully,2,0,0,0,17.86,2.46E+11,2.12E+11,3.79E+11,1.21E+11
394,LHS-000394,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,0,25, Non_reflective, Overhang,0.3,0.01,20,25,12,EnergyPlus Completed Successfully,2,0,0,0,13.34,3.10E+11,4.17E+11,2.93E+10,3.30E+11
395,LHS-000395,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,90,25, Non_reflective, Overhang,0.1,0.02,24,15,6,EnergyPlus Completed Successfully,2,0,0,0,10.86,3.70E+11,2.52E+11,2.78E+11,1.21E+11
396,LHS-000396,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,0,25, Non_reflective, none,0.7,0.015,24,10,9,EnergyPlus Completed Successfully,2,0,0,0,13.14,3.70E+11,1.70E+11,3.02E+11,1.05E+11
397,LHS-000397,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,0,75, Non_reflective, none,0.7,0.02,16,25,15,EnergyPlus Completed Successfully,2,0,0,0,13.49,2.28E+11,3.02E+11,1.90E+11,3.29E+11
398,LHS-000398,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,0,50, Reflective, Overhang,0.5,0.02,20,20,12,EnergyPlus Completed Successfully,2,0,0,0,11.55,3.10E+11,3.35E+11,2.72E+11,1.17E+11
399,LHS-000399,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,45,75, Non_reflective, Overhang,0.9,0.01,20,25,9,EnergyPlus Completed Successfully,2,0,0,0,11.6,3.06E+11,4.12E+11,1.37E+11,3.32E+11
400,LHS-000400,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,90,75, Non_reflective, none,0.5,0.02,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,23.44,3.66E+11,2.93E+11,2.01E+11,3.15E+11
401,LHS-000401,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,135,25, Non_reflective, none,0.7,0.015,8,10,12,EnergyPlus Completed Successfully,2,0,0,0,15.86,1.27E+11,1.30E+11,3.97E+11,3.04E+10
402,LHS-000402,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,225,50, Non_reflective, none,0.9,0.015,8,10,15,EnergyPlus Completed Successfully,2,0,0,0,10.88,1.27E+11,1.67E+11,4.08E+11,7.09E+10
403,LHS-000403,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,180,50, Non_reflective, Overhang,0.1,0.02,20,15,9,EnergyPlus Completed Successfully,2,0,0,0,14.74,3.10E+11,2.52E+11,2.78E+11,1.39E+11
404,LHS-000404,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,270,25, Non_reflective, none,0.3,0.01,8,10,6,EnergyPlus Completed Successfully,2,0,0,0,13.82,1.28E+11,1.70E+11,2.61E+11,7.75E+10
405,LHS-000405,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,0,75, Reflective, none,0.1,0.02,12,20,15,EnergyPlus Completed Successfully,2,0,0,0,13.79,1.89E+11,3.35E+11,1.22E+11,2.37E+11
406,LHS-000406,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,135,25, Reflective, Overhang,0.3,0.01,4,15,6,EnergyPlus Completed Successfully,2,0,0,0,10.87,6.70E+10,2.49E+11,5.77E+11,2.34E+10
407,LHS-000407,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,180,75, Non_reflective, Overhang,0.3,0.005,12,15,9,EnergyPlus Completed Successfully,2,0,0,0,9.13,1.89E+11,2.52E+11,3.67E+11,1.48E+11
408,LHS-000408,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,180,50, Non_reflective, Overhang,0.9,0.02,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,14.88,3.70E+11,3.35E+11,2.31E+11,2.01E+11
409,LHS-000409,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,90,50, Non_reflective, none,0.5,0.015,12,20,9,EnergyPlus Completed Successfully,2,0,0,0,12.76,1.86E+11,2.93E+11,2.33E+11,1.80E+11
410,LHS-000410,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,180,25, Reflective, none,0.1,0.005,24,25,12,EnergyPlus Completed Successfully,2,0,0,0,16.59,3.66E+11,3.74E+11,1.80E+11,1.56E+11
411,LHS-000411,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,180,25, Non_reflective, Overhang,0.9,0.02,8,10,15,EnergyPlus Completed Successfully,2,0,0,0,10.09,1.27E+11,1.67E+11,4.89E+11,1.88E+10
412,LHS-000412,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,135,25, Non_reflective, Overhang,0.3,0.01,8,20,6,EnergyPlus Completed Successfully,2,0,0,0,11.72,1.28E+11,3.35E+11,4.85E+11,5.18E+10
413,LHS-000413,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,135,75, Non_reflective, Overhang,0.7,0.01,24,15,12,EnergyPlus Completed Successfully,2,0,0,0,25.22,3.66E+11,2.12E+11,1.12E+11,3.25E+11
414,LHS-000414,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,315,25, Non_reflective, none,0.9,0.02,4,25,15,EnergyPlus Completed Successfully,2,0,0,0,14.99,6.67E+10,3.02E+11,4.06E+11,4.78E+10
415,LHS-000415,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,0,75, Reflective, Overhang,0.9,0.015,12,15,15,EnergyPlus Completed Successfully,2,0,0,0,15.96,1.74E+11,1.55E+11,4.87E+11,5.23E+10
416,LHS-000416,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,135,50, Reflective, Overhang,0.5,0.005,20,10,6,EnergyPlus Completed Successfully,2,0,0,0,10.26,3.10E+11,1.70E+11,1.81E+11,1.16E+11
417,LHS-000417,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,45,75, Non_reflective, Overhang,0.5,0.005,16,10,9,EnergyPlus Completed Successfully,2,0,0,0,25.25,2.46E+11,1.30E+11,2.10E+11,1.79E+11
418,LHS-000418,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,225,25, Reflective, Overhang,0.7,0.005,20,10,6,EnergyPlus Completed Successfully,2,0,0,0,14.46,2.82E+11,8.16E+10,2.52E+11,4.15E+10
419,LHS-000419,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,315,50, Reflective, none,0.3,0.02,12,20,6,EnergyPlus Completed Successfully,2,0,0,0,7.86,1.89E+11,3.35E+11,5.42E+11,7.39E+10
420,LHS-000420,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,135,25, Non_reflective, Overhang,0.3,0.02,4,15,12,EnergyPlus Completed Successfully,2,0,0,0,11.26,6.70E+10,2.49E+11,2.30E+11,6.19E+10
421,LHS-000421,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,270,50, Non_reflective, Overhang,0.3,0.005,4,20,15,EnergyPlus Completed Successfully,2,0,0,0,12,6.70E+10,3.30E+11,1.15E+11,1.46E+11
422,LHS-000422,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,315,50, Non_reflective, none,0.7,0.01,8,15,6,EnergyPlus Completed Successfully,2,0,0,0,14.61,1.27E+11,2.12E+11,6.20E+11,7.79E+10
423,LHS-000423,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,225,75, Non_reflective, none,0.9,0.015,24,15,6,EnergyPlus Completed Successfully,2,0,0,0,18.75,3.66E+11,2.12E+11,3.05E+11,2.89E+11
424,LHS-000424,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,90,75, Reflective, Overhang,0.1,0.02,8,15,6,EnergyPlus Completed Successfully,2,0,0,0,9.07,1.27E+11,2.49E+11,8.27E+11,4.27E+10
425,LHS-000425,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,90,50, Non_reflective, Overhang,0.5,0.01,20,20,9,EnergyPlus Completed Successfully,2,0,0,0,20.15,2.82E+11,2.28E+11,1.65E+11,1.76E+11
426,LHS-000426,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,135,75, Reflective, Overhang,0.1,0.02,4,10,12,EnergyPlus Completed Successfully,2,0,0,0,13.71,6.77E+10,1.70E+11,2.80E+11,8.40E+10
427,LHS-000427,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,180,25, Non_reflective, Overhang,0.1,0.005,20,25,6,EnergyPlus Completed Successfully,2,0,0,0,11.68,3.10E+11,4.17E+11,2.03E+11,1.63E+11
428,LHS-000428,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,180,50, Non_reflective, Overhang,0.3,0.01,24,10,9,EnergyPlus Completed Successfully,2,0,0,0,10.68,3.70E+11,1.70E+11,4.10E+11,9.78E+10
429,LHS-000429,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,270,25, Reflective, none,0.3,0.02,8,10,12,EnergyPlus Completed Successfully,2,0,0,0,21.24,1.27E+11,1.30E+11,3.31E+11,2.92E+10
430,LHS-000430,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,315,50, Non_reflective, Overhang,0.7,0.01,20,25,6,EnergyPlus Completed Successfully,2,0,0,0,12.7,3.06E+11,4.12E+11,2.13E+11,2.11E+11
431,LHS-000431,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,90,50, Non_reflective, Overhang,0.1,0.015,8,10,9,EnergyPlus Completed Successfully,2,0,0,0,19.84,1.27E+11,1.30E+11,5.35E+11,4.58E+10
432,LHS-000432,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,45,25, Reflective, Overhang,0.5,0.015,8,20,9,EnergyPlus Completed Successfully,2,0,0,0,15.63,1.21E+11,2.28E+11,3.13E+11,3.49E+10
433,LHS-000433,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,225,75, Non_reflective, Overhang,0.1,0.015,4,20,9,EnergyPlus Completed Successfully,2,0,0,0,12.6,6.70E+10,3.30E+11,2.10E+11,2.14E+11
434,LHS-000434,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,90,50, Non_reflective, Overhang,0.7,0.02,20,15,15,EnergyPlus Completed Successfully,2,0,0,0,15.46,2.82E+11,1.55E+11,2.29E+11,1.26E+11
435,LHS-000435,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,90,75, Non_reflective, none,0.1,0.02,12,20,9,EnergyPlus Completed Successfully,2,0,0,0,14.07,1.89E+11,3.35E+11,1.63E+11,3.45E+11
436,LHS-000436,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,225,25, Reflective, Overhang,0.3,0.005,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,11.06,1.27E+11,2.49E+11,1.09E+11,8.16E+10
437,LHS-000437,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,0,50, Reflective, none,0.5,0.01,20,20,6,EnergyPlus Completed Successfully,2,0,0,0,17.03,3.06E+11,2.93E+11,2.50E+11,1.24E+11
438,LHS-000438,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,45,75, Reflective, none,0.9,0.015,12,20,12,EnergyPlus Completed Successfully,2,0,0,0,14.63,1.86E+11,2.93E+11,3.73E+11,1.09E+11
439,LHS-000439,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,90,50, Non_reflective, none,0.9,0.01,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,11.45,3.36E+11,2.28E+11,5.01E+11,1.11E+11
440,LHS-000440,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,180,75, Non_reflective, none,0.7,0.02,20,15,6,EnergyPlus Completed Successfully,2,0,0,0,16.37,3.06E+11,2.12E+11,4.77E+11,2.05E+11
441,LHS-000441,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,225,25, Reflective, Overhang,0.3,0.01,20,10,12,EnergyPlus Completed Successfully,2,0,0,0,18.04,3.06E+11,1.30E+11,1.72E+11,5.64E+10
442,LHS-000442,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,135,50, Reflective, none,0.5,0.015,12,20,6,EnergyPlus Completed Successfully,2,0,0,0,14.81,1.74E+11,2.28E+11,3.59E+11,7.94E+10
443,LHS-000443,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,315,25, Reflective, none,0.5,0.01,8,20,15,EnergyPlus Completed Successfully,2,0,0,0,14.52,1.27E+11,3.30E+11,1.56E+11,8.90E+10
444,LHS-000444,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,315,25, Reflective, none,0.1,0.005,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,15.01,3.66E+11,2.93E+11,9.55E+09,4.20E+11
445,LHS-000445,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,180,25, Non_reflective, none,0.1,0.02,12,20,9,EnergyPlus Completed Successfully,2,0,0,0,18.75,1.74E+11,2.28E+11,2.38E+11,8.82E+10
446,LHS-000446,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,0,75, Reflective, Overhang,0.9,0.015,16,20,6,EnergyPlus Completed Successfully,2,0,0,0,11.65,2.49E+11,3.35E+11,4.46E+11,1.17E+11
447,LHS-000447,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,315,25, Non_reflective, Overhang,0.3,0.02,24,20,15,EnergyPlus Completed Successfully,2,0,0,0,18.44,3.36E+11,2.28E+11,1.32E+11,1.42E+11
448,LHS-000448,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,135,25, Reflective, Overhang,0.9,0.005,24,25,6,EnergyPlus Completed Successfully,2,0,0,0,15.82,3.66E+11,4.12E+11,9.86E+10,2.03E+11
